"ID","Feed URL","Feed Link","Feed Title","Feed Description","Feed Icon","Title","Link","Description","Image","Plain Description","Author","Date"
"S7rcAVrT2hgLT0OY","https://novaescola.org.br/","https://rss.app/feeds/S7rcAVrT2hgLT0OY.xml","Nova Escola | Conteúdos alinhados à BNCC","Informação com jornalismo e conteúdos exclusivos, capacitação com cursos e formações e aplicação com planos de aula e materiais educacionais","https://novaescola.org.br/android-icon-192x192.png","Curso Tecnologia e competências digitais na educação ","https://cursos.novaescola.org.br/curso/12129/tecnologia-e-competencias-digitais-na-educacao/resumo","<div><img src=""https://s3.amazonaws.com/uploads.lms.novaescola.org.br/imagens/8db4e140-0c85-11ef-82e8-4d73707d0870.png"" style=""width: 100%;"" /><div>Conheça o curso Tecnologia e competências digitais na educação. Curso gratuito, com certificação e alinhado à BNCC. | Nova escola</div></div>","","Conheça o curso Tecnologia e competências digitais na educação. Curso gratuito, com certificação e alinhado à BNCC. | Nova escola","Nova Escola",
"S7rcAVrT2hgLT0OY","https://novaescola.org.br/","https://rss.app/feeds/S7rcAVrT2hgLT0OY.xml","Nova Escola | Conteúdos alinhados à BNCC","Informação com jornalismo e conteúdos exclusivos, capacitação com cursos e formações e aplicação com planos de aula e materiais educacionais","https://novaescola.org.br/android-icon-192x192.png","Inteligência Artificial na Educação | Curso Gratuito ","https://cursos.novaescola.org.br/curso/12141/inteligencia-artificial-para-professores/resumo","<div><img src=""https://s3.amazonaws.com/lms.novaescola.org.br/imagens/7bb6c600-ff7f-11ef-8868-bdb4ab22ddf8.png"" style=""width: 100%;"" /><div>Curso com certificado (válido como horas complementares)
Alinhado à Base Nacional Comum Curricular (BNCC) | Nova escola</div></div>","","Curso com certificado (válido como horas complementares)
Alinhado à Base Nacional Comum Curricular (BNCC) | Nova escola","Nova Escola",
"S7rcAVrT2hgLT0OY","https://novaescola.org.br/","https://rss.app/feeds/S7rcAVrT2hgLT0OY.xml","Nova Escola | Conteúdos alinhados à BNCC","Informação com jornalismo e conteúdos exclusivos, capacitação com cursos e formações e aplicação com planos de aula e materiais educacionais","https://novaescola.org.br/android-icon-192x192.png","Adolescências: da neurociência à sala de aula ","https://cursos.novaescola.org.br/curso/12133/adolescencias-da-neurociencia-a-sala-de-aula/resumo","<div><img src=""https://s3.amazonaws.com/lms.novaescola.org.br/imagens/22ad0a30-6bd0-11ef-ae6a-bd4a78d7e89a.png"" style=""width: 100%;"" /><div>Adolescências: da neurociência à sala de aula | Cursos | Nova Escola | Nova escola</div></div>","","Adolescências: da neurociência à sala de aula | Cursos | Nova Escola | Nova escola","Nova Escola",
"S7rcAVrT2hgLT0OY","https://novaescola.org.br/","https://rss.app/feeds/S7rcAVrT2hgLT0OY.xml","Nova Escola | Conteúdos alinhados à BNCC","Informação com jornalismo e conteúdos exclusivos, capacitação com cursos e formações e aplicação com planos de aula e materiais educacionais","https://novaescola.org.br/android-icon-192x192.png","Estratégias para uma Educação Antirracista ","https://cursos.novaescola.org.br/curso/12122/estrategias-para-uma-educacao-antirracista/resumo","<div><img src=""https://s3.amazonaws.com/uploads.lms.novaescola.org.br/imagens/139468a0-897b-11ee-8101-d345d46fbec9.png"" style=""width: 100%;"" /><div>Estratégias para uma Educação Antirracista | Nova escola</div></div>","","Estratégias para uma Educação Antirracista | Nova escola","Nova Escola",
"S7rcAVrT2hgLT0OY","https://novaescola.org.br/","https://rss.app/feeds/S7rcAVrT2hgLT0OY.xml","Nova Escola | Conteúdos alinhados à BNCC","Informação com jornalismo e conteúdos exclusivos, capacitação com cursos e formações e aplicação com planos de aula e materiais educacionais","https://novaescola.org.br/android-icon-192x192.png","Curso Alfabetização com Metodologias Ativas | Gratuito ","https://cursos.novaescola.org.br/curso/11306/alfabetizacao-usando-diferentes-generos-textuais-e-metodologia-ativa/resumo","<div><img src=""https://s3.amazonaws.com/lms.novaescola.org.br/imagens/66662fd9-e812-4ea0-a24c-af0936ff15cc.png"" style=""width: 100%;"" /><div>Conheça o curso de alfabetização usando diferentes gêneros textuais e metodologias ativas. Gratuito, com certificado e alinhado à BNCC. | Nova escola</div></div>","","Conheça o curso de alfabetização usando diferentes gêneros textuais e metodologias ativas. Gratuito, com certificado e alinhado à BNCC. | Nova escola","Nova Escola",
"S7rcAVrT2hgLT0OY","https://novaescola.org.br/","https://rss.app/feeds/S7rcAVrT2hgLT0OY.xml","Nova Escola | Conteúdos alinhados à BNCC","Informação com jornalismo e conteúdos exclusivos, capacitação com cursos e formações e aplicação com planos de aula e materiais educacionais","https://novaescola.org.br/android-icon-192x192.png","Curso Gestão de Sala de Aula para Fundamental 2 | Gratuito ","https://cursos.novaescola.org.br/curso/11353/gestao-de-sala-de-aula-para-o-ensino-fundamental-2/resumo","<div><img src=""https://s3.amazonaws.com/uploads.lms.novaescola.org.br/imagens/2fa9d0c0-e991-11eb-a4f7-4dd8271c9289.png"" style=""width: 100%;"" /><div>Conheça o curso de Gestão de Sala de Aula para o Ensino Fundamental 2 com práticas reais. Gratuito, com certificado e alinhado à BNCC. | Nova escola</div></div>","","Conheça o curso de Gestão de Sala de Aula para o Ensino Fundamental 2 com práticas reais. Gratuito, com certificado e alinhado à BNCC. | Nova escola","Nova Escola",
"S7rcAVrT2hgLT0OY","https://novaescola.org.br/","https://rss.app/feeds/S7rcAVrT2hgLT0OY.xml","Nova Escola | Conteúdos alinhados à BNCC","Informação com jornalismo e conteúdos exclusivos, capacitação com cursos e formações e aplicação com planos de aula e materiais educacionais","https://novaescola.org.br/android-icon-192x192.png","Curso Atividades Educação Infantil: Planejamento | Gratuito ","https://cursos.novaescola.org.br/curso/11276/atividades-de-educacao-infantil-planejamentos-alinhados-a-bncc/resumo","<div><img src=""https://s3.amazonaws.com/lms.novaescola.org.br/imagens/capa-atividades-de-educacao-infantil-planejamentos-alinhados-a-bncc.png"" style=""width: 100%;"" /><div>Conheça o curso de Atividades na Educação Infantil: Planejamento alinhado à BNCC. Gratuito, com certificado e alinhado à BNCC. | Nova escola</div></div>","","Conheça o curso de Atividades na Educação Infantil: Planejamento alinhado à BNCC. Gratuito, com certificado e alinhado à BNCC. | Nova escola","Nova Escola",
